"V1" "V2"
"1" 0.608765238429715 0.914987681237899
"2" 1.55152726050104 1.96035505622863
"3" 0.161263415496649 1.85892012108347
"4" 1.54635660877684 0.94072458722293
"5" 1.51352065635365 -0.0239851308499237
"6" -1.51335075220611 -1.42083637823074
"7" 1.57348746973704 2.87354649034079
"8" 0.00923521358647372 -1.96207661707654
"9" 3.34984728951609 -1.63803508697055
"10" -0.9555709639796 0.205048427780453
"11" 1.92390650662818 0.995958861904153
"12" 1.10579077937711 -4.56493803344394
"13" -0.379706037368663 -1.40101794800813
"14" 0.69147237561701 -0.722320803249436
"15" 0.281730626083795 -0.161002483829906
"16" 2.82280395847729 1.87743735482570
"17" 1.30072210527633 0.773379961819716
"18" 0.515929584608398 1.71055914959151
"19" 2.51526947866689 -2.12874419267936
"20" 1.06753101300037 -4.04689075762844
"21" 0.843954974100163 3.31582479548309
"22" 1.16090887694447 -1.16088634784088
"23" 1.58256514122948 1.37532791115072
"24" 0.904655080954794 1.33084505025372
"25" -0.543530838646109 -1.59594153491351
"26" 1.60330839938441 -0.986601464182257
"27" 2.04467908454439 0.436694067115315
"28" 1.10680824890505 0.433545981160315
"29" 1.02671107431226 -0.102344612946828
"30" 1.47794112879502 0.655993127182084
"31" -2.18733522998271 -2.98759214371858
"32" 1.34048363673000 -1.77104444649115
"33" 1.35369453429077 1.71423545778339
"34" 2.66062685085701 0.857819999455446
"35" 0.875020502139718 -0.371597948448104
"36" 0.0606555850235106 -1.18893303580425
"37" 0.875298805824287 -1.32431985055337
"38" 1.34833288878578 -1.83316561311337
"39" 3.51270557244198 -1.08093163267000
"40" -0.0723415171880513 -2.18435305012949
"41" -2.89415852944505 -2.55867506886681
"42" -0.366281126981695 1.89232663473256
"43" 0.454113865379523 -3.6756164792812
"44" 1.57479149992882 -1.34637792776252
"45" 1.91494777583528 -1.24403882678718
"46" 2.19488466957961 1.86399371240736
"47" 0.378389439259978 -1.16815121606133
"48" 1.22929618085668 -2.60875491698004
"49" 1.22123897214954 0.55180606256212
"50" 2.59186441482003 1.83197799899882
"51" 1.14528225227700 -0.225450837769565
"52" 2.19181785907630 -1.40180607273522
"53" 1.65539877930984 -0.58172463578001
"54" 0.162498249189782 -0.063417121369807
"55" 1.32597331568254 -2.32730984466014
"56" 1.16270787696369 -0.670719220218615
"57" -0.753632393801356 -0.659539258791466
"58" -0.0697532932226934 -1.81612143429265
"59" 1.10910419405345 0.103525292685032
"60" 0.809806151540482 1.84907165588628
"61" 2.55703254442695 -0.888184903566378
"62" 0.607455353864817 -1.56039773921338
"63" 0.163746176339049 -1.18395915310053
"64" 2.02256020713706 -0.534741271957442
"65" 1.84577265806233 0.950366619280706
"66" 1.94340146234906 -1.20646930718053
"67" -0.462183039677309 -0.912961843646407
"68" 1.1889002585543 1.51913402139004
"69" 2.54540224895536 0.0531057496060516
"70" 1.22274294759775 2.25269680105215
"71" -0.584793321362868 -0.800792966636266
"72" 0.525820823141269 1.79707936794220
"73" 0.0609262115236147 -0.794327861361322
"74" 2.03234383387692 1.06077977166647
"75" 2.11990352750322 -0.819074066271737
"76" 2.98687811721084 -0.0934798424897976
"77" 0.954350583331408 -1.03560621071563
"78" 0.882537536866947 1.15758710063142
"79" -1.79740667640933 -2.11639725571593
"80" -2.01016685380075 -2.38902871549787
"81" 0.574246687716755 -0.899143046425925
"82" 1.63443884150494 0.908910702779277
"83" 0.369790044572667 -0.382641774029719
"84" 1.35972422397855 -1.36874039116279
"85" 0.313777590930944 2.08707043835479
"86" 1.85580115317746 -1.71718875475209
"87" 0.559517189010003 2.45695051069106
"88" -1.11462545691682 -0.810881506310541
"89" 0.92505737718348 0.125236544310473
"90" 1.50292972671741 -2.65007624461497
"91" 1.84432571907103 -0.43258237190972
"92" -1.32786008867599 -1.92553926983266
"93" 0.873087774141676 -0.566130022196977
"94" 0.298210749558984 -1.33238746310479
"95" 0.216546654311510 -1.54449265702915
"96" -1.42199853565275 -0.794527387645378
"97" 1.65296344475401 -2.69285076412041
"98" -0.782625254680924 -1.57030329226574
"99" 2.25360433000029 0.180775277137453
"100" -1.06744486155855 -2.48504316993766
"101" 0.821272662367984 0.354564097039356
"102" 3.05823224663256 -0.030605361342813
"103" -0.0677544859697063 0.221493157339274
"104" -1.46211186123828 -0.918508942832327
"105" 0.68409094303489 -1.48783285476464
"106" 1.46031248044088 1.24074167824712
"107" 0.417583261321165 -2.57867893229885
"108" 1.92319766045825 0.256270681707729
"109" 2.05169972845122 -1.37463818236631
"110" -1.24131219917465 -1.44455444923725
"111" 1.54981362930726 -1.34065040586674
"112" 1.75887836974525 -0.87142124719292
"113" 2.56428329543504 -2.33835517986929
"114" 0.745776915958292 -1.417354302018
"115" 1.18432359005292 -1.54492816006172
"116" 2.76003702373710 -3.12502340144263
"117" 0.125913114738295 0.42347071003002
"118" 2.42866549039279 0.472737782329589
"119" -2.28081904714907 -2.60130885194663
"120" -1.18783871511998 -1.53166048632373
"121" 2.24878348997968 -2.66144439622849
"122" 0.862069432508688 0.427946001016725
"123" 2.02775358537337 -0.417856185492108
"124" 0.819948466302818 -0.171710490337567
"125" -1.24331906581579 -1.60379756259320
"126" 0.687818351934175 -1.44029111092171
"127" 1.45667056771962 -3.70005034627924
"128" 2.12557925081157 0.310664566029132
"129" -2.34263272519224 -2.80560674636455
"130" -1.16782004143996 1.68573363745654
"131" 1.10626123058223 -1.23703073142909
"132" 0.305464018336986 2.56014525454208
"133" 1.80867909708713 -2.5797757164285
"134" 3.2094625940473 1.01537793192493
"135" -1.14311951834294 -0.915190422704452
"136" 1.57704005420386 2.46177761628034
"137" -1.28932483305012 1.68924855697985
"138" -0.150180480899832 -1.34633816884771
"139" -0.527454979773575 -1.38511767923630
"140" 2.90495984606310 -0.232930806294728
"141" 1.44817340884383 -1.79210369429173
"142" -2.88124415151943 -0.936266334718904
"143" 1.22509677413904 -1.20320218411788
"144" 1.22457884513289 2.86454807190919
"145" 2.14620630221999 -3.04003913055496
"146" 2.97802272434841 -2.41709780057186
"147" 0.292299477066353 -0.893992817184572
"148" 0.78821892232001 -1.62064185255085
"149" 1.65965222932379 0.164846838645262
"150" 0.721599851304992 1.08102371720249
"151" 0.350968518706825 -1.89391865559372
"152" 3.12093719185432 1.15782796334739
"153" 0.785076106886224 0.268494340420522
"154" 1.68966088972256 -1.80954330960930
"155" -1.59495557154821 -1.99232825138542
"156" 0.480669203026887 -1.39413384753467
"157" 2.06541690068057 -1.30172650439226
"158" -1.73989150557901 -1.48931331601854
"159" -0.600193088271059 -1.89433132679351
"160" 0.636533098723188 0.900976587043319
"161" -0.0535280114333281 1.26401980437378
"162" -2.27333277886277 -1.74653481967383
"163" -0.677227610969668 -2.42305246377339
"164" -0.703561403334555 -0.268954340427872
"165" -0.257540269625478 1.11326725390737
"166" 0.747078613239867 -1.55139518633393
"167" 0.856557416103169 1.36162903755920
"168" -2.09744506553270 -1.05056155693240
"169" 0.0300987934508889 0.462428859552553
"170" 1.63610787926501 -3.33321597802675
"171" 0.319433822167172 -1.57423525648089
"172" -0.40047699168779 -1.05069802780912
"173" 0.522537927758876 -3.26909548670194
"174" 3.23514412958029 0.680752231441884
"175" 3.43734025666808 0.466327968418146
"176" 2.26737848533298 -2.73498777567261
"177" 2.00074676250334 -0.750938145524326
"178" 0.626557330946362 -1.95282242479807
"179" 0.327607933499985 -0.387073428754417
